dv_1,dv_2,dv_3,dv_4,dv_5,dv_6
-0.727189223054943,-0.212215993174496,0.150996807143917,0.428266021918852,-0.0179181717166148,-0.137134755894968
-0.782031820287188,-0.198693895050245,-0.0530176981308177,-0.394222984436925,-0.447890207283461,0.182809138176199
-0.882569387299105,0.329525279745298,-0.46134709121474,-0.0449132648291134,0.64738122096541,0.127760662766806
-0.0712487906530181,-0.276933011114608,-0.153936694269402,0.0514715613730821,-0.0300506930903234,-0.352781336526111
-0.724384171087992,-0.119098361242513,-0.0881662893148265,0.174938435824857,-0.78450268223573,0.631098016233456
-0.518675375570216,0.377562419617755,-0.124324037253885,-0.212745760392901,0.0225597661961188,0.123613311696135
-0.930598433998984,0.262768984453029,-0.298621907306498,0.688702841739421,-0.0361829724490321,0.186563350526017
-0.273212201738143,0.0192742396655446,-0.0890397027683318,-0.326064252139812,-0.170661698762395,0.0773273537966011
-0.188044196928065,-0.363042486103695,0.157336296212939,0.100004898231062,-0.013593945827839,0.143611562086936
-0.185901966650343,-0.198091480402927,-0.504866471042242,0.548823630617271,0.0246734719022536,0.261108440074966
-0.473853821084065,0.337559009099883,-0.171408390770416,0.373004566657974,-0.457336683329874,-0.650626055617404
-0.34024380003917,-0.414891391434155,-0.270323222458811,0.655129920505675,-0.099444379080172,-0.172245584314108
-0.320696375089083,-0.41340543610216,0.0876325952673007,0.446636384689007,-0.145113537307254,0.134370582310623
-0.124228914998763,-0.656209327851172,-0.254039888142834,-0.0210596546496803,-0.0530397121045976,0.161604595369251
-0.572440312145308,-0.437148699022999,-0.0763018094800373,-0.0599554819720087,-0.797556322821532,0.0643727601017619
-0.758636278662694,-0.0490508857388025,-0.0457348657853288,0.341480933201408,0.569532634013896,0.51810284517137
-0.339442106083239,-0.0784528883250975,0.138307085726108,0.0695474636460397,-0.424751150993176,0.15543257808239
-0.784022515127347,-0.24212507615415,-0.111512653001853,0.077949020746877,0.751633217826363,0.133178078857164
-0.203929404530244,0.268615793355235,-0.232753006268568,0.453311325254132,-0.0443186163557249,0.0581013612678406
